"Isoliert","Papier, Carta reale, jeweils 2 Blätter mit Pergamentstreifen zu Bifolium zusammengefügt (Knickspuren in Blattmitte noch zu sehen)","Einzel-BL li-re eingeritzt oder Blei, Text auf Doppel-BL 4,5 mm","15.0000","gelblich, Fläche der alten Lamination etwas stärker bräunlich","127-133","üppig verzierte Kadellen mit Tintenzeichnungen über 2 Systeme zu Beginn jedes Lesefelds, oben in Einrückungen, auf der unteren Seitenhälfte über Rastrierung; Noten immer entsprechend eingerückt (Initialen vor Noten eingetragen)","15014","relativ stark, bei Restaurierung mit Kunstfasergewebe laminiert","rautenförmig, starker Strich","14","sehr stark durchgeschlagen, z.T. stark beschädigt (Notenköpfe, halbe Systeme herausgefallen)","Doppelrastral 25* mm","regelmäßig durchrastriert, ggf. Systeme leergelassen; 1/2 ca. 6-8 cm eingerückt; sehr gleichmäßig.","15A2","","315-320 (fol. 132-133: 310)x432-437 (420-425) mm","1","dunkelbraun","dunkelbraun","dunkelbraun, fol. 132-133 hell- bis mittelbraun","dunkelbraun","Waage mit Krone (ähnlich Briquet 2444) [= Roth ""W""?]","10 Pentagramme"
"Isoliert","Papier, Carta reale, jeweils 2 Blätter mit Pergamentstreifen zu Bifolium zusammengefügt (Knickspuren in Blattmitte noch zu sehen)","Einzel-BL li-re eingeritzt oder Blei, Text auf Doppel-BL 4,5 mm","15.0000","gelblich, Fläche der alten Lamination etwas stärker bräunlich","134-140","üppig verzierte Kadellen mit Tintenzeichnungen über 2 Systeme zu Beginn jedes Lesefelds, oben in Einrückungen, auf der unteren Seitenhälfte über Rastrierung; Noten immer entsprechend eingerückt (Initialen vor Noten eingetragen)","15015","relativ stark, bei Restaurierung mit Kunstfasergewebe laminiert","rautenförmig, starker Strich","15","sehr stark durchgeschlagen, z.T. stark beschädigt (Notenköpfe, halbe Systeme herausgefallen)","Doppelrastral 25* mm","regelmäßig durchrastriert, ggf. Systeme leergelassen; 1/2 ca. 6-8 cm eingerückt; sehr gleichmäßig.","15A2","","320-325x440-450 (425-435) mm","1","dunkelbraun","dunkelbraun","dunkelbraun","dunkelbraun","Waage mit Krone (ähnlich Briquet 2444) [= Roth ""W""?]","10 Pentagramme"
"Isoliert","Papier, Carta reale, jeweils 2 Blätter mit Pergamentstreifen zu Bifolium zusammengefügt (Knickspuren in Blattmitte noch zu sehen)","Einzel-BL li-re eingeritzt oder Blei, Text auf Doppel-BL 4,5 mm","15.0000","gelblich, Fläche der alten Lamination etwas stärker bräunlich","141-147","üppig verzierte Kadellen mit Tintenzeichnungen über 2 Systeme zu Beginn jedes Lesefelds, oben in Einrückungen, auf der unteren Seitenhälfte über Rastrierung; Noten immer entsprechend eingerückt (Initialen vor Noten eingetragen)","15016","relativ stark, bei Restaurierung mit Kunstfasergewebe laminiert","rautenförmig, starker Strich","16","sehr stark durchgeschlagen, z.T. stark beschädigt (Notenköpfe, halbe Systeme herausgefallen)","Doppelrastral 25* mm","regelmäßig durchrastriert, ggf. Systeme leergelassen; 1/2 ca. 6-8 cm eingerückt; sehr gleichmäßig.","15A2","","305-310x442-447 (430-435) mm","1","dunkelbraun","dunkelbraun","mittel- bis dunkelbraun","dunkelbraun","Waage mit Krone (ähnlich Briquet 2444) [= Roth ""W""?]","10 Pentagramme"
"Isoliert","Papier, Carta reale, jeweils 2 Blätter mit Pergamentstreifen zu Bifolium zusammengefügt (Knickspuren in Blattmitte noch zu sehen)","Einzel-BL li-re eingeritzt oder Blei, Text auf Doppel-BL 4,5 mm","15.0000","gelblich, Fläche der alten Lamination etwas stärker bräunlich","148-153","üppig verzierte Kadellen mit Tintenzeichnungen über 2 Systeme zu Beginn jedes Lesefelds, oben in Einrückungen, auf der unteren Seitenhälfte über Rastrierung; Noten immer entsprechend eingerückt (Initialen vor Noten eingetragen)","15017","relativ stark, bei Restaurierung mit Kunstfasergewebe laminiert","rautenförmig, starker Strich","17","sehr stark durchgeschlagen, z.T. stark beschädigt (Notenköpfe, halbe Systeme herausgefallen)","Doppelrastral 25* mm","regelmäßig durchrastriert, ggf. Systeme leergelassen; 1/2 ca. 6-8 cm eingerückt; sehr gleichmäßig.","15A2","","320-325x440-450 (425-435) mm","1","dunkelbraun","dunkelbraun","dunkelbraun","dunkelbraun","nicht zu erkennen","10 Pentagramme"
"Isoliert","Papier, Carta reale, jeweils 2 Blätter mit Pergamentstreifen zu Bifolium zusammengefügt (Knickspuren in Blattmitte noch zu sehen)","Einzel-BL li-re eingeritzt oder Blei, Text auf Doppel-BL 4,5 mm","15.0000","gelblich, Fläche der alten Lamination etwas stärker bräunlich","154-160","üppig verzierte Kadellen mit Tintenzeichnungen über 2 Systeme zu Beginn jedes Lesefelds, oben in Einrückungen, auf der unteren Seitenhälfte über Rastrierung; Noten immer entsprechend eingerückt (Initialen vor Noten eingetragen)","15018","relativ stark, bei Restaurierung mit Kunstfasergewebe laminiert","rautenförmig, starker Strich","18","sehr stark durchgeschlagen, z.T. stark beschädigt (Notenköpfe, halbe Systeme herausgefallen)","Doppelrastral 25* mm","regelmäßig durchrastriert, ggf. Systeme leergelassen; 1/2 ca. 6-8 cm eingerückt; sehr gleichmäßig.","15A2","","280-285x440-445 (425-430) mm","1","dunkelbraun","dunkelbraun","mittelbraun","dunkelbraun","Meerjungfrau im Kreis (vgl. Briquet 13883)","10 Pentagramme"
"Angehängt (Faszikel)","Papier, Carta reale, jeweils 2 Blätter mit Pergamentstreifen zu Bifolium zusammengefügt (Knickspuren in Blattmitte noch zu sehen)","Einzel-BL li-re eingeritzt oder Blei, Text auf Doppel-BL 4,5 mm","15.0000","gelblich, Fläche der alten Lamination etwas stärker bräunlich","161-222","üppig verzierte Kadellen mit Tintenzeichnungen über 2 Systeme zu Beginn jedes Lesefelds, oben in Einrückungen, auf der unteren Seitenhälfte über Rastrierung; Noten immer entsprechend eingerückt (Initialen vor Noten eingetragen)","15019","relativ stark, bei Restaurierung mit Kunstfasergewebe laminiert","rautenförmig, starker Strich","19","unterschiedlich stark durchgeschlagen, z.T. beschädigt (Notenköpfe herausgefallen)","Doppelrastral 25* mm","regelmäßig durchrastriert, ggf. Systeme leergelassen; 1/2 ca. 7-8 cm eingerückt; sehr gleichmäßig.","15A3","","305-310x442-447 (430-435) mm","1","dunkelbraun","dunkelbraun","hell- bis mittelbraun","dunkelbraun","Waage mit Krone (ähnlich Briquet 2444) [= Roth ""W""?]","10 Pentagramme, rel. oft aus Platzgründen unten 11. Pgr. nachgetragen"
"Isoliert","Papier, Carta reale, jeweils 2 Blätter mit Pergamentstreifen zu Bifolium zusammengefügt (Knickspuren in Blattmitte noch zu sehen)","Einzel-BL li-re eingeritzt oder Blei, Text auf Doppel-BL 4,5 mm","15.0000","gelblich, Fläche der alten Lamination etwas stärker bräunlich","223-238","üppig verzierte Kadellen mit Tintenzeichnungen über 2 Systeme zu Beginn jedes Lesefelds, oben in Einrückungen, auf der unteren Seitenhälfte über Rastrierung; Noten immer entsprechend eingerückt (Initialen vor Noten eingetragen)","15020","relativ stark, bei Restaurierung mit Kunstfasergewebe laminiert","rautenförmig, starker Strich","20","unterschiedlich stark durchgeschlagen, z.T. beschädigt (Notenköpfe herausgefallen)","Doppelrastral 25* mm","regelmäßig durchrastriert, ggf. Systeme leergelassen; 1/2 ca. 7-8 cm eingerückt; sehr gleichmäßig.","15A1","","305-310x432-437 (420-425) mm","1","dunkelbraun","dunkelbraun","hell- bis mittelbraun","dunkelbraun","Krone auf Säule (vgl. Briquet 4412)","10 Pentagramme"
"Isoliert","Papier, Carta reale, jeweils 2 Blätter mit Pergamentstreifen zu Bifolium zusammengefügt (Knickspuren in Blattmitte noch zu sehen)","Einzel-BL li-re eingeritzt oder Blei, Text auf Doppel-BL 4,5 mm","15.0000","gelblich, Fläche der alten Lamination etwas stärker bräunlich","239-241","üppig verzierte Kadellen mit Tintenzeichnungen über 2 Systeme zu Beginn jedes Lesefelds, oben in Einrückungen, auf der unteren Seitenhälfte über Rastrierung; Noten immer entsprechend eingerückt (Initialen vor Noten eingetragen)","15021","relativ stark, bei Restaurierung mit Kunstfasergewebe laminiert","rautenförmig, starker Strich","21","unterschiedlich stark durchgeschlagen, z.T. beschädigt (Notenköpfe herausgefallen)","Doppelrastral 25* mm","regelmäßig durchrastriert, ggf. Systeme leergelassen; 1/2 ca. 7-8 cm eingerückt; sehr gleichmäßig.","15A3","","305-310x442-447 (430-435) mm","1","dunkelbraun","dunkelbraun","hell- bis mittelbraun","dunkelbraun","Waage mit Krone (ähnlich Briquet 2444) [= Roth ""W""?]","10 Pentagramme"
"Isoliert","Papier, Carta reale, jeweils 2 Blätter mit Pergamentstreifen zu Bifolium zusammengefügt (Knickspuren in Blattmitte noch zu sehen)","Einzel-BL li-re eingeritzt oder Blei, Text auf Doppel-BL 4,5 mm","15.0000","gelblich, Fläche der alten Lamination etwas stärker bräunlich","242-252","üppig verzierte Kadellen mit Tintenzeichnungen über 2 Systeme zu Beginn jedes Lesefelds, oben in Einrückungen, auf der unteren Seitenhälfte über Rastrierung; Noten immer entsprechend eingerückt (Initialen vor Noten eingetragen)","15022","relativ stark, bei Restaurierung mit Kunstfasergewebe laminiert","rautenförmig, starker Strich","22","unterschiedlich stark durchgeschlagen, z.T. beschädigt (Notenköpfe herausgefallen)","Doppelrastral 25* mm","regelmäßig durchrastriert, ggf. Systeme leergelassen; 1/2 ca. 7-8 cm eingerückt; sehr gleichmäßig.","15A1","","305-310x432-437 (420-425) mm","1","dunkelbraun","dunkelbraun","hell- bis mittelbraun","dunkelbraun","Krone auf Säule (vgl. Briquet 4412)","10 Pentagramme"
"Isoliert","Papier, Carta reale, jeweils 2 Blätter mit Pergamentstreifen zu Bifolium zusammengefügt (Knickspuren in Blattmitte noch zu sehen)","Einzel-BL li-re eingeritzt oder Blei, Text auf Doppel-BL 4,5 mm","15.0000","gelblich, Fläche der alten Lamination etwas stärker bräunlich","253-255","üppig verzierte Kadellen mit Tintenzeichnungen über 2 Systeme zu Beginn jedes Lesefelds, oben in Einrückungen, auf der unteren Seitenhälfte über Rastrierung; Noten immer entsprechend eingerückt (Initialen vor Noten eingetragen)","15023","relativ stark, bei Restaurierung mit Kunstfasergewebe laminiert","rautenförmig, starker Strich","23","unterschiedlich stark durchgeschlagen, z.T. beschädigt (Notenköpfe herausgefallen)","Doppelrastral 25* mm","regelmäßig durchrastriert, ggf. Systeme leergelassen; 1/2 ca. 7-8 cm eingerückt; sehr gleichmäßig.","15A3","","305-310x442-447 (430-435) mm","1","dunkelbraun","dunkelbraun","hell- bis mittelbraun","dunkelbraun","Waage mit Krone (ähnlich Briquet 2444) [= Roth ""W""?]","10 Pentagramme"
"Isoliert","Papier, Carta reale, jeweils 2 Blätter mit Pergamentstreifen zu Bifolium zusammengefügt (Knickspuren in Blattmitte noch zu sehen)","Einzel-BL li-re eingeritzt oder Blei, Text auf Doppel-BL 4,5 mm","15.0000","gelblich, Fläche der alten Lamination etwas stärker bräunlich","256-269","üppig verzierte Kadellen mit Tintenzeichnungen über 2 Systeme zu Beginn jedes Lesefelds, oben in Einrückungen, auf der unteren Seitenhälfte über Rastrierung; Noten immer entsprechend eingerückt (Initialen vor Noten eingetragen)","15024","relativ stark, bei Restaurierung mit Kunstfasergewebe laminiert","rautenförmig, starker Strich","24","unterschiedlich stark durchgeschlagen, z.T. beschädigt (Notenköpfe herausgefallen)","Doppelrastral 25* mm","regelmäßig durchrastriert, ggf. Systeme leergelassen; 1/2 ca. 7-8 cm eingerückt; sehr gleichmäßig.","15A3","","305-310x442-447 (430-435) mm","1","dunkelbraun","dunkelbraun","hell- bis mittelbraun","dunkelbraun","Waage mit Krone (ähnlich Briquet 2444) [= Roth ""W""?]","10 Pentagramme"
"Einzelblatt","Papier, Carta reale, jeweils 2 Blätter mit Pergamentstreifen zu Bifolium zusammengefügt (Knickspuren in Blattmitte noch zu sehen)","Doppel-BL li-re eingeritzt 12 mm, 2 weitere vertikale BL 225 und 282 mm von der äußersten linken BL (für Komp. und Fol.), 32 BL horizontal ca. 15 mm Abstand","16.0000","gelblich","2v","","16000","relativ stark","","Tabula","","","","","","330x477 mm präpariert, 345x341 mm beschriftet","1","","","","mittelbraun, leicht rötlich","Anker in Kreis mit siebenzackigem Stern",""
"Isoliert","Papier, Carta reale, jeweils 2 Blätter mit Pergamentstreifen zu Bifolium zusammengefügt (Knickspuren in Blattmitte noch zu sehen)","Einzel-BL li-re eingeritzt oder Blei, Text über Einzel-BL (nur wo nötig und in textarmen Teilen oft nur partiell durchgezogen - daher offenbar nach Noten eingetragen)","16.0000","gelblich","3-22","üppig verzierte Kadellen mit Tintenzeichnungen über 2 Systeme zu Beginn jedes Lesefelds, oben in Einrückungen, auf der unteren Seitenhälfte über Rastrierung; Noten immer entsprechend eingerückt (Initialen vor Noten eingetragen)","16001","relativ stark","rautenförmig, starker Strich; rel. klein, eher schlank, unten links oft schmaler als oben rechts, z.T. leicht GUZ","1","unterschiedlich stark durchgeschlagen, z.T. leicht beschädigt","Doppelrastral 25,5 mm","regelmäßig durchrastriert, ggf. Systeme leergelassen; 1/2 ca. 4-6 cm eingerückt; an Stellen, an denen die Einrückung zu groß bzw. auf dem 2. System bzw. auf beiden Systemen überflüssig ist, Rastrierung freihändig nachgetragen","Gellandi 16","Gellandi 16, üppig Zierstriche/Unterstriche","320-330x455-465 (+11-14) mm","1","mittelbraun","mittelbraun","hell- bis dunkelbraun, in helleren Abschnitten orangerötlich","mittelbraun","Anker in Kreis mit siebenzackigem (2, 3, 5, 7, 9-11, 15, 22) bzw. sechszackigem (4, 6, 8, 12-14, 16-21) Stern","10 Pentagramme"
"Isoliert","Papier, Carta reale, jeweils 2 Blätter mit Pergamentstreifen zu Bifolium zusammengefügt (Knickspuren in Blattmitte noch zu sehen)","Einzel-BL li-re eingeritzt oder Blei, Text über Einzel-BL (nur wo nötig und in textarmen Teilen oft nur partiell durchgezogen - daher offenbar nach Noten eingetragen)","16.0000","gelblich","23-37","üppig verzierte Kadellen mit Tintenzeichnungen über 2 Systeme zu Beginn jedes Lesefelds, oben in Einrückungen, auf der unteren Seitenhälfte über Rastrierung; Noten immer entsprechend eingerückt (Initialen vor Noten eingetragen)","16002","relativ stark","rautenförmig, starker Strich; rel. klein, eher schlank, unten links oft schmaler als oben rechts, z.T. leicht GUZ","2","unterschiedlich stark durchgeschlagen, z.T. leicht beschädigt","Doppelrastral 25,5 mm","regelmäßig durchrastriert, ggf. Systeme leergelassen; 1/2 ca. 4-6 cm eingerückt; an Stellen, an denen die Einrückung zu groß bzw. auf dem 2. System bzw. auf beiden Systemen überflüssig ist, Rastrierung freihändig nachgetragen","Gellandi 16","Gellandi 16, üppig Zierstriche/Unterstriche","320-325x455-460 (+11-14 mm)","1","mittelbraun","mittelbraun","hell- bis dunkelbraun, in helleren Abschnitten orangerötlich","mittelbraun","Anker in Kreis mit sechszackigem Stern (ähnlich Briquet 478); 26 nicht genau zu erkennen; augenscheinlich nicht immer identisch","10 Pentagramme"
"Isoliert","Papier, Carta reale, jeweils 2 Blätter mit Pergamentstreifen zu Bifolium zusammengefügt (Knickspuren in Blattmitte noch zu sehen)","Einzel-BL li-re eingeritzt oder Blei, Text über Einzel-BL (nur wo nötig und in textarmen Teilen oft nur partiell durchgezogen - daher offenbar nach Noten eingetragen)","16.0000","gelblich, etwas bräunlicher als umgebende Lagen","38-48","üppig verzierte Kadellen mit Tintenzeichnungen über 2 Systeme zu Beginn jedes Lesefelds, oben in Einrückungen, auf der unteren Seitenhälfte über Rastrierung; Noten immer entsprechend eingerückt (Initialen vor Noten eingetragen)","16003","relativ stark","rautenförmig, starker Strich; rel. klein, eher schlank, unten links oft schmaler als oben rechts, z.T. leicht GUZ","3","unterschiedlich stark durchgeschlagen, z.T. beschädigt (Notenköpfe herausgefallen, Systeme brüchig)","Doppelrastral 25,5 mm","regelmäßig durchrastriert, ggf. Systeme leergelassen; 1/2 ca. 4-6 cm eingerückt; an Stellen, an denen die Einrückung zu groß bzw. auf dem 2. System bzw. auf beiden Systemen überflüssig ist, Rastrierung freihändig nachgetragen","Gellandi 16","Gellandi 16, üppig Zierstriche/Unterstriche","320-325x455-460 (+11-14 mm)","1","dunkelbraun","dunkelbraun","hell- bis dunkelbraun, in helleren Abschnitten orangerötlich","mittel- bis dunkelbraun","Anker in Kreis mit sechszackigem Stern (ähnlich Briquet 478); augenscheinlich nicht immer identisch","10 Pentagramme"
"Isoliert","Papier, Carta reale, jeweils 2 Blätter mit Pergamentstreifen zu Bifolium zusammengefügt (Knickspuren in Blattmitte noch zu sehen)","Einzel-BL li-re eingeritzt oder Blei, Text über Einzel-BL (nur wo nötig und in textarmen Teilen oft nur partiell durchgezogen - daher offenbar nach Noten eingetragen)","16.0000","gelblich","49-62","üppig verzierte Kadellen mit Tintenzeichnungen über 2 Systeme zu Beginn jedes Lesefelds, oben in Einrückungen, auf der unteren Seitenhälfte über Rastrierung; Noten immer entsprechend eingerückt (Initialen vor Noten eingetragen)","16004","relativ stark","rautenförmig, starker Strich; rel. klein, eher schlank, unten links oft schmaler als oben rechts, z.T. leicht GUZ","4","unterschiedlich stark durchgeschlagen, z.T. beschädigt (Notenköpfe herausgefallen, Systeme brüchig)","Doppelrastral 25,5 mm","regelmäßig durchrastriert, ggf. Systeme leergelassen; 1/2 ca. 4-6 cm eingerückt; an Stellen, an denen die Einrückung zu groß bzw. auf dem 2. System bzw. auf beiden Systemen überflüssig ist, Rastrierung freihändig nachgetragen","Gellandi 16","Gellandi 16, etwas unregelmäßiger und doch verschnörkelter (g geschlossen mit Schleife)","325-335x453-455 (+11-14 mm)","1","dunkelbraun","dunkelbraun","hell- bis dunkelbraun, in helleren Abschnitten orangerötlich","mittel- bis dunkelbraun","Anker in Kreis mit sechszackigem Stern (ähnlich Briquet 478); augenscheinlich nicht immer identisch, 51, 52, 56, 60 nicht genau zu erkennen","10 Pentagramme"
"Isoliert","Papier, Carta reale, jeweils 2 Blätter mit Pergamentstreifen zu Bifolium zusammengefügt (Knickspuren in Blattmitte noch zu sehen)","Einzel-BL li-re eingeritzt oder Blei, Text über Einzel-BL (nur wo nötig und in textarmen Teilen oft nur partiell durchgezogen - daher offenbar nach Noten eingetragen)","16.0000","gelblich","63-75","üppig verzierte Kadellen mit Tintenzeichnungen über 2 Systeme zu Beginn jedes Lesefelds, oben in Einrückungen, auf der unteren Seitenhälfte über Rastrierung; Noten immer entsprechend eingerückt (Initialen vor Noten eingetragen)","16005","relativ stark","rautenförmig, starker Strich; rel. klein, eher schlank, unten links oft schmaler als oben rechts, z.T. leicht GUZ","5","unterschiedlich stark durchgeschlagen, z.T. beschädigt (Notenköpfe herausgefallen, Systeme brüchig)","Doppelrastral 25,5 mm; 67v-70r: Doppelrastral 23,5 mm","regelmäßig durchrastriert, ggf. Systeme leergelassen; 1/2 ca. 4-6 cm eingerückt; an Stellen, an denen die Einrückung zu groß bzw. auf dem 2. System bzw. auf beiden Systemen überflüssig ist, Rastrierung freihändig nachgetragen","Gellandi 16","Gellandi 16","320-325x454-457 (+11-14 mm); fol. 67v-70r: 325-330x477-480 mm","1","dunkelbraun","dunkelbraun","hell- bis dunkelbraun, in helleren Abschnitten orangerötlich","mittel- bis dunkelbraun","Anker in Kreis mit sechszackigem Stern (ähnlich Briquet 478); augenscheinlich nicht immer identisch; 68 siebenzackig, 70 nicht genau zu erkennen","10 Pentagramme; 67v-70r: 12 Pentagramme"
